x,y,width,height,confidence,class_id,Broadcaster,Video,Frame
274.1253,626.83496,482.68448,953.1711,0.30016866,0.0,MDR,RPReplay_Final1741877524.mov,728
599.59924,883.19434,478.56354,755.5842,0.26414976,0.0,MDR,RPReplay_Final1741877524.mov,728
443.77374,852.4055,833.3966,1581.9695,0.8481731,0.0,MDR,RPReplay_Final1741877524.mov,754
663.68756,1530.1589,318.634,238.61353,0.49744743,67.0,MDR,RPReplay_Final1741877524.mov,754
440.606,695.5039,818.39374,1265.1636,0.86686695,0.0,MDR,RPReplay_Final1741877524.mov,780
794.7508,638.9846,117.74353,315.82086,0.29613438,2.0,MDR,RPReplay_Final1741877524.mov,780
439.46527,709.2137,816.1782,1285.4467,0.8667384,0.0,MDR,RPReplay_Final1741877524.mov,806
610.2393,1549.9211,287.51303,199.0166,0.4044967,67.0,MDR,RPReplay_Final1741877524.mov,806
162.01544,1505.3733,237.90788,287.5786,0.27056295,37.0,MDR,RPReplay_Final1741877524.mov,806
430.51685,644.64246,806.69727,1131.1677,0.89770395,0.0,MDR,RPReplay_Final1741877524.mov,832
789.9154,646.11945,132.67932,325.91116,0.28771025,2.0,MDR,RPReplay_Final1741877524.mov,832
436.80518,964.1494,810.22473,1371.7012,0.25325128,0.0,MDR,RPReplay_Final1741877524.mov,832
444.8187,864.12445,826.11774,1571.7511,0.88861495,0.0,MDR,RPReplay_Final1741877524.mov,858
645.6056,1548.9059,287.41876,200.05176,0.49245405,67.0,MDR,RPReplay_Final1741877524.mov,858
444.33783,856.8362,823.9758,1572.9807,0.8734229,0.0,MDR,RPReplay_Final1741877524.mov,884
596.28265,1534.2998,311.9745,229.98999,0.27452555,67.0,MDR,RPReplay_Final1741877524.mov,884
433.15564,851.937,855.08545,1596.126,0.81590825,0.0,MDR,RPReplay_Final1741877524.mov,910
556.2802,1542.4851,308.96277,213.16394,0.27490717,67.0,MDR,RPReplay_Final1741877524.mov,910
766.5658,665.42377,182.55219,354.52744,0.26649946,2.0,MDR,RPReplay_Final1741877524.mov,910
434.49612,860.18414,850.60077,1579.6317,0.8251692,0.0,MDR,RPReplay_Final1741877524.mov,936
528.459,1575.3489,267.39056,147.92468,0.3155014,67.0,MDR,RPReplay_Final1741877524.mov,936
442.1623,861.5839,829.11084,1576.8322,0.85844827,0.0,MDR,RPReplay_Final1741877524.mov,962
611.13446,1576.2166,268.91226,146.1903,0.3854417,67.0,MDR,RPReplay_Final1741877524.mov,962
443.9424,849.78046,837.9014,1590.3204,0.8574674,0.0,MDR,RPReplay_Final1741877524.mov,988
758.3341,704.7844,201.96332,381.13074,0.270416,2.0,MDR,RPReplay_Final1741877524.mov,988
569.2571,1543.3723,301.74643,211.59375,0.25304866,67.0,MDR,RPReplay_Final1741877524.mov,988
442.90408,839.7321,828.7502,1559.3615,0.87240523,0.0,MDR,RPReplay_Final1741877524.mov,1014
653.16,1550.1963,288.58337,198.55334,0.28616768,67.0,MDR,RPReplay_Final1741877524.mov,1014
423.17413,852.08276,776.4641,716.8953,0.6692063,0.0,MDR,RPReplay_Final1741877524.mov,1040
445.52225,825.0034,814.39984,655.7456,0.34544495,0.0,MDR,RPReplay_Final1741877524.mov,1066
439.14563,732.5495,797.86304,694.1725,0.6012337,0.0,MDR,RPReplay_Final1741877524.mov,1092
490.78552,792.8341,685.9575,562.4983,0.5285422,0.0,MDR,RPReplay_Final1741877524.mov,1092
323.17596,582.3944,313.5991,115.237,0.4389961,24.0,MDR,RPReplay_Final1741877524.mov,1092
270.6922,870.47974,371.55646,667.10913,0.81396776,0.0,MDR,RPReplay_Final1741877524.mov,1118
711.23645,868.40875,303.33948,1202.6351,0.58542085,7.0,MDR,RPReplay_Final1741877524.mov,1118
334.4926,717.3529,580.38745,870.7024,0.41491342,7.0,MDR,RPReplay_Final1741877524.mov,1118
368.59088,644.7538,665.99255,1136.5225,0.3375665,7.0,MDR,RPReplay_Final1741877524.mov,1118
202.72284,869.02844,236.21797,669.99585,0.7791747,0.0,MDR,RPReplay_Final1741877524.mov,1144
743.3484,818.86523,235.37079,1068.7974,0.5855898,7.0,MDR,RPReplay_Final1741877524.mov,1144
331.83432,695.8625,581.3017,743.7147,0.577893,7.0,MDR,RPReplay_Final1741877524.mov,1144
353.85007,570.8732,636.358,997.4811,0.35660005,7.0,MDR,RPReplay_Final1741877524.mov,1144
379.6729,1472.9893,422.97827,358.44348,0.33557302,0.0,MDR,RPReplay_Final1741877457.mov,25
710.95105,1464.7288,315.12054,398.9546,0.27810568,0.0,MDR,RPReplay_Final1741877457.mov,25
770.0845,1468.5374,196.58026,382.2063,0.36194956,0.0,MDR,RPReplay_Final1741877457.mov,50
103.91472,966.155,163.58377,607.53534,0.6112535,0.0,MDR,RPReplay_Final1741877457.mov,125
95.99432,977.1697,143.57501,609.74493,0.65131456,0.0,MDR,RPReplay_Final1741877457.mov,150
219.42136,1332.6885,261.43677,639.9981,0.7419062,0.0,MDR,RPReplay_Final1741877457.mov,175
673.42786,1269.4644,172.87885,488.8888,0.6407788,0.0,MDR,RPReplay_Final1741877457.mov,175
487.50803,1333.0867,250.81854,616.8364,0.59254193,0.0,MDR,RPReplay_Final1741877457.mov,175
81.81583,1354.2957,127.87802,626.0464,0.37227142,0.0,MDR,RPReplay_Final1741877457.mov,175
232.98943,1333.8726,269.63748,634.7479,0.76363146,0.0,MDR,RPReplay_Final1741877457.mov,200
80.881424,1347.2703,126.27557,601.28186,0.4349102,0.0,MDR,RPReplay_Final1741877457.mov,200
624.4784,1337.5476,291.5033,616.1803,0.40630662,0.0,MDR,RPReplay_Final1741877457.mov,200
557.4228,1337.8823,423.163,615.07874,0.38226324,0.0,MDR,RPReplay_Final1741877457.mov,200
249.59119,1326.2804,326.5235,641.86383,0.7759938,0.0,MDR,RPReplay_Final1741877457.mov,225
528.6136,1335.0258,292.95862,624.84894,0.75936145,0.0,MDR,RPReplay_Final1741877457.mov,225
704.9061,1262.0833,172.50684,488.29492,0.633637,0.0,MDR,RPReplay_Final1741877457.mov,225
89.32738,1344.7317,149.32358,608.38245,0.43503276,0.0,MDR,RPReplay_Final1741877457.mov,225
369.67102,859.35266,398.06332,407.82422,0.8046677,2.0,MDR,RPReplay_Final1741877457.mov,250
98.8172,772.76074,49.996826,58.25006,0.55409193,0.0,MDR,RPReplay_Final1741877457.mov,250
225.58449,812.07446,407.212,379.14923,0.3746515,2.0,MDR,RPReplay_Final1741877457.mov,250
308.58914,793.3131,568.7989,424.6032,0.3211128,7.0,MDR,RPReplay_Final1741877457.mov,250
307.87378,793.9917,566.17456,427.6087,0.31445736,2.0,MDR,RPReplay_Final1741877457.mov,250
693.5786,891.30383,351.9502,657.3613,0.30243734,25.0,MDR,RPReplay_Final1741877457.mov,250
353.54138,866.21765,398.70642,398.40674,0.74573666,2.0,MDR,RPReplay_Final1741877457.mov,275
86.45244,775.0563,51.301563,60.148865,0.54683006,0.0,MDR,RPReplay_Final1741877457.mov,275
145.01337,594.6643,41.794403,80.45868,0.49900016,9.0,MDR,RPReplay_Final1741877457.mov,275
241.88394,801.9601,438.602,402.77533,0.38400987,2.0,MDR,RPReplay_Final1741877457.mov,275
686.9413,901.72626,360.90628,655.7794,0.38104072,25.0,MDR,RPReplay_Final1741877457.mov,275
304.3084,792.5717,557.1842,422.8164,0.30883476,7.0,MDR,RPReplay_Final1741877457.mov,275
323.09293,1480.969,204.13152,282.88086,0.40008745,0.0,MDR,RPReplay_Final1741877457.mov,650
237.13933,807.56696,423.2648,781.6493,0.36604637,0.0,MDR,RPReplay_Final1741877457.mov,650
307.44165,1471.1235,206.01682,283.44055,0.400961,0.0,MDR,RPReplay_Final1741877457.mov,675
230.2487,660.2246,420.87033,1267.7754,0.45251954,0.0,MDR,RPReplay_Final1741877457.mov,700
225.51212,1198.1277,448.1266,887.9855,0.91217744,0.0,MDR,RPReplay_Final1741881707.mov,26
226.39961,1197.7463,448.98947,888.427,0.9071343,0.0,MDR,RPReplay_Final1741881707.mov,52
227.58978,1197.0957,451.0775,888.13477,0.90683156,0.0,MDR,RPReplay_Final1741881707.mov,78
426.90967,848.25854,845.2532,1550.8276,0.9416901,0.0,MDR,RPReplay_Final1741881707.mov,104
426.42587,846.2653,849.289,1545.1249,0.9388137,0.0,MDR,RPReplay_Final1741881707.mov,130
466.09534,849.767,752.45703,1545.6698,0.9525603,0.0,MDR,RPReplay_Final1741881707.mov,156
452.9292,854.6821,743.80225,1540.4023,0.95073265,0.0,MDR,RPReplay_Final1741881707.mov,182
243.00368,1161.0646,471.57785,941.22577,0.9237328,0.0,MDR,RPReplay_Final1741881707.mov,208
243.31766,1158.686,472.0332,939.25793,0.8960889,0.0,MDR,RPReplay_Final1741881707.mov,234
239.7762,1159.0331,467.17606,935.9441,0.9039785,0.0,MDR,RPReplay_Final1741881707.mov,260
241.11551,1157.8257,463.8885,933.8677,0.91195035,0.0,MDR,RPReplay_Final1741881707.mov,286
635.9274,1094.0386,371.39957,339.1161,0.34597203,2.0,MDR,RPReplay_Final1741881707.mov,286
243.38673,1163.6128,466.9236,941.4034,0.8985149,0.0,MDR,RPReplay_Final1741881707.mov,312
241.52213,1162.3699,463.9948,936.7525,0.9216608,0.0,MDR,RPReplay_Final1741881707.mov,338
247.56245,1162.0432,474.33005,945.5065,0.8965139,0.0,MDR,RPReplay_Final1741881707.mov,364
247.39755,1162.841,474.03625,943.3664,0.8887412,0.0,MDR,RPReplay_Final1741881707.mov,390
456.6003,857.0636,738.8775,1542.2505,0.89897096,0.0,MDR,RPReplay_Final1741881707.mov,416
455.72058,847.3358,763.5596,1551.1108,0.88625073,0.0,MDR,RPReplay_Final1741881707.mov,442
447.8965,904.50244,154.46613,457.0484,0.402686,27.0,MDR,RPReplay_Final1741881707.mov,442
451.0713,854.479,753.38904,1545.7949,0.8844457,0.0,MDR,RPReplay_Final1741881707.mov,468
607.3258,1051.998,382.83725,1063.4215,0.80717653,0.0,MDR,RPReplay_Final1741881707.mov,494
527.43774,1056.6984,232.78363,1097.938,0.46866915,0.0,MDR,RPReplay_Final1741881707.mov,494
520.1094,821.4386,217.30585,626.91754,0.321572,0.0,MDR,RPReplay_Final1741881707.mov,494
603.3312,1059.8035,392.99878,1109.2106,0.8507626,0.0,MDR,RPReplay_Final1741881707.mov,520
603.204,1059.6353,390.12128,1046.7195,0.73471034,0.0,MDR,RPReplay_Final1741881707.mov,546
508.25485,818.8628,218.39996,619.3433,0.43580878,0.0,MDR,RPReplay_Final1741881707.mov,546
597.1069,1055.4098,401.84952,1049.678,0.86125153,0.0,MDR,RPReplay_Final1741881707.mov,572
596.83984,1055.433,407.29413,1070.3562,0.8643693,0.0,MDR,RPReplay_Final1741881707.mov,598
600.13293,1055.9542,400.27606,1049.2119,0.8458052,0.0,MDR,RPReplay_Final1741881707.mov,624
597.80023,1058.7384,407.20267,1078.8752,0.87025094,0.0,MDR,RPReplay_Final1741881707.mov,650
598.01746,1059.093,407.65485,1081.2019,0.87345505,0.0,MDR,RPReplay_Final1741881707.mov,676
598.5344,1057.2808,408.30182,1082.7618,0.8754286,0.0,MDR,RPReplay_Final1741881707.mov,702
600.8649,1061.5336,402.48203,1038.606,0.8001711,0.0,MDR,RPReplay_Final1741881707.mov,728
602.9471,1065.9667,394.09567,1037.9814,0.8266376,0.0,MDR,RPReplay_Final1741881707.mov,754
509.73834,763.20215,216.34122,496.08356,0.31068298,0.0,MDR,RPReplay_Final1741881707.mov,754
603.8555,1065.0305,394.70944,1039.5042,0.8488351,0.0,MDR,RPReplay_Final1741881707.mov,780
511.43024,767.3894,217.29797,505.08057,0.30027473,0.0,MDR,RPReplay_Final1741881707.mov,780
604.24304,1065.3162,395.2032,1039.3496,0.85548586,0.0,MDR,RPReplay_Final1741881707.mov,806
511.70245,762.97473,218.0911,496.23047,0.31226376,0.0,MDR,RPReplay_Final1741881707.mov,806
438.60394,872.4177,839.52234,1504.8567,0.9593558,0.0,MDR,RPReplay_Final1741881707.mov,832
438.74075,873.40375,841.62384,1490.9767,0.9589262,0.0,MDR,RPReplay_Final1741881707.mov,858
438.45535,876.04065,842.8742,1496.4121,0.95703334,0.0,MDR,RPReplay_Final1741881707.mov,884
329.95758,1165.8823,483.8737,945.9857,0.92007077,0.0,MDR,RPReplay_Final1741881707.mov,1118
336.129,1165.6722,503.20706,946.1705,0.87649304,0.0,MDR,RPReplay_Final1741881707.mov,1144
319.63806,1160.704,492.04187,946.90436,0.87908685,0.0,MDR,RPReplay_Final1741881707.mov,1170
325.1535,1163.8381,483.8297,952.41956,0.89197904,0.0,MDR,RPReplay_Final1741881707.mov,1196
306.78244,1163.0574,486.97336,952.5253,0.8615729,0.0,MDR,RPReplay_Final1741881707.mov,1222
320.29694,1166.7971,492.8887,945.4937,0.89145005,0.0,MDR,RPReplay_Final1741881707.mov,1248
320.38916,1168.1658,498.9005,952.17426,0.8852273,0.0,MDR,RPReplay_Final1741881707.mov,1274
439.8625,874.1449,840.9636,1502.0071,0.93429047,0.0,MDR,RPReplay_Final1741881707.mov,1300
440.77435,880.41077,842.92175,1521.1431,0.9254556,0.0,MDR,RPReplay_Final1741881707.mov,1326
409.699,1529.2731,194.87622,239.22241,0.43914184,27.0,MDR,RPReplay_Final1741881707.mov,1326
304.18637,1063.378,585.7359,1155.0947,0.89711535,0.0,MDR,RPReplay_Final1741881707.mov,1352
306.15857,1068.0481,588.98584,1152.0251,0.89257723,0.0,MDR,RPReplay_Final1741881707.mov,1378
299.599,1068.9513,572.624,1157.3237,0.90122545,0.0,MDR,RPReplay_Final1741881707.mov,1404
300.9079,1069.666,586.2699,1156.1849,0.9151729,0.0,MDR,RPReplay_Final1741881707.mov,1430
444.00122,884.4523,837.52625,1012.53485,0.62466276,4.0,MDR,RPReplay_Final1741881707.mov,1456
442.97592,897.40204,840.09467,1489.3185,0.95795316,0.0,MDR,RPReplay_Final1741881707.mov,1560
443.2637,887.8418,836.3304,1476.7661,0.9646571,0.0,MDR,RPReplay_Final1741881707.mov,1586
442.23193,894.2497,835.56885,1472.828,0.9586651,0.0,MDR,RPReplay_Final1741881707.mov,1612
442.18475,892.1709,835.61865,1493.9819,0.9547628,0.0,MDR,RPReplay_Final1741881707.mov,1638
442.53693,890.84106,835.31335,1482.4258,0.95854175,0.0,MDR,RPReplay_Final1741881707.mov,1664
614.03845,1106.6757,497.0443,1070.0166,0.9357447,0.0,MDR,RPReplay_Final1741881707.mov,1690
222.31924,776.86743,391.44763,545.01196,0.8497296,0.0,MDR,RPReplay_Final1741881707.mov,1716
620.6463,1107.4546,488.17944,1063.8954,0.8075572,0.0,MDR,RPReplay_Final1741881707.mov,1716
245.45189,939.81506,70.877106,84.845276,0.69876146,27.0,MDR,RPReplay_Final1741881707.mov,1716
623.8958,1108.9624,483.5118,1070.3134,0.8792403,0.0,MDR,RPReplay_Final1741881707.mov,1742
223.7966,781.6817,394.47656,544.7289,0.8451466,0.0,MDR,RPReplay_Final1741881707.mov,1742
251.26093,939.614,76.50368,82.31897,0.6670971,27.0,MDR,RPReplay_Final1741881707.mov,1742
625.27545,1107.0596,481.27573,1072.5828,0.84707874,0.0,MDR,RPReplay_Final1741881707.mov,1768
224.98738,783.18274,391.24692,545.5154,0.8439719,0.0,MDR,RPReplay_Final1741881707.mov,1768
248.66245,940.29834,79.42934,83.3819,0.66632074,27.0,MDR,RPReplay_Final1741881707.mov,1768
626.9318,1106.6327,475.0516,1072.605,0.8890758,0.0,MDR,RPReplay_Final1741881707.mov,1794
226.0079,781.503,391.61444,542.8441,0.8232102,0.0,MDR,RPReplay_Final1741881707.mov,1794
249.42444,940.6234,79.639114,82.81842,0.68031776,27.0,MDR,RPReplay_Final1741881707.mov,1794
638.7808,1107.42,452.776,1061.6104,0.91064185,0.0,MDR,RPReplay_Final1741881707.mov,1820
226.09909,781.9417,390.6607,543.8346,0.77033544,0.0,MDR,RPReplay_Final1741881707.mov,1820
250.37015,940.3715,75.376114,84.67334,0.7030159,27.0,MDR,RPReplay_Final1741881707.mov,1820
644.9361,1104.794,439.10446,1060.2102,0.8994743,0.0,MDR,RPReplay_Final1741881707.mov,1846
253.37811,940.3473,73.96185,85.52948,0.719263,27.0,MDR,RPReplay_Final1741881707.mov,1846
229.69275,779.62085,398.74402,544.892,0.67654926,0.0,MDR,RPReplay_Final1741881707.mov,1846
444.9921,890.0686,835.61346,1470.4048,0.94075364,0.0,MDR,RPReplay_Final1741881707.mov,1872
445.69098,904.81323,833.23267,1492.8853,0.9367441,0.0,MDR,RPReplay_Final1741881707.mov,1898
446.40158,902.87744,834.4703,1490.3403,0.93882585,0.0,MDR,RPReplay_Final1741881707.mov,1924
447.99863,908.8621,832.86224,1493.5607,0.9617862,0.0,MDR,RPReplay_Final1741881707.mov,1950
445.38953,526.12964,792.2822,256.6157,0.27738267,25.0,MDR,RPReplay_Final1741877666.mov,25
421.4254,809.2244,842.8508,1221.3182,0.8221851,0.0,MDR,RPReplay_Final1741877666.mov,75
84.70798,1536.1882,164.36502,205.21155,0.7817397,41.0,MDR,RPReplay_Final1741877666.mov,75
425.7198,1495.4163,832.15405,287.79333,0.32900348,60.0,MDR,RPReplay_Final1741877666.mov,75
128.14595,1371.6711,248.30376,292.04358,0.25962594,0.0,MDR,RPReplay_Final1741877666.mov,75
422.68512,809.1754,845.37024,1289.875,0.8147634,0.0,MDR,RPReplay_Final1741877666.mov,100
84.69668,1536.3905,163.94484,204.83423,0.81384486,41.0,MDR,RPReplay_Final1741877666.mov,100
139.89357,1373.282,275.15457,286.80078,0.40631595,0.0,MDR,RPReplay_Final1741877666.mov,100
427.86652,1493.9883,825.5298,290.44836,0.26987368,60.0,MDR,RPReplay_Final1741877666.mov,100
423.0,801.72815,846.0,1256.727,0.84016514,0.0,MDR,RPReplay_Final1741877666.mov,125
85.526825,1535.5073,165.7258,206.58252,0.5889296,41.0,MDR,RPReplay_Final1741877666.mov,125
755.22766,1189.5123,177.92706,323.5664,0.4410021,0.0,MDR,RPReplay_Final1741877666.mov,125
85.39977,1535.8478,164.63506,205.66504,0.8746745,41.0,MDR,RPReplay_Final1741877666.mov,150
422.19833,773.4484,844.39667,1225.5524,0.8515914,0.0,MDR,RPReplay_Final1741877666.mov,150
112.72084,1366.8755,219.08524,163.21301,0.47685766,0.0,MDR,RPReplay_Final1741877666.mov,150
423.85382,1499.405,831.83105,279.32825,0.4452691,60.0,MDR,RPReplay_Final1741877666.mov,150
85.65788,1535.9524,165.04507,205.33655,0.8828853,41.0,MDR,RPReplay_Final1741877666.mov,175
422.12772,774.47876,843.3764,1249.0952,0.85250664,0.0,MDR,RPReplay_Final1741877666.mov,175
112.58337,1371.0162,218.96837,168.00146,0.4663005,0.0,MDR,RPReplay_Final1741877666.mov,175
421.8526,1493.9913,835.7859,289.77612,0.3204428,60.0,MDR,RPReplay_Final1741877666.mov,175
85.677505,1535.9915,165.45398,205.31311,0.86866826,41.0,MDR,RPReplay_Final1741877666.mov,200
422.6479,852.3178,845.2958,1409.1298,0.83062625,0.0,MDR,RPReplay_Final1741877666.mov,200
112.537926,1372.6218,219.33025,168.86975,0.47455284,0.0,MDR,RPReplay_Final1741877666.mov,200
427.0317,1501.8168,830.2492,274.4077,0.2794553,60.0,MDR,RPReplay_Final1741877666.mov,200
422.98566,850.06036,845.9713,1406.2438,0.8625012,0.0,MDR,RPReplay_Final1741877666.mov,225
85.80283,1536.2069,164.93361,205.73193,0.8318262,41.0,MDR,RPReplay_Final1741877666.mov,225
421.18637,1494.3442,842.37274,289.7202,0.5952439,60.0,MDR,RPReplay_Final1741877666.mov,225
86.15114,1535.8484,164.46878,205.58752,0.8766657,41.0,MDR,RPReplay_Final1741877666.mov,250
423.2193,878.3074,843.7926,1453.0461,0.8628122,0.0,MDR,RPReplay_Final1741877666.mov,250
424.21487,1499.0406,836.5367,280.03882,0.4453168,60.0,MDR,RPReplay_Final1741877666.mov,250
133.86397,1370.6427,259.15482,176.37524,0.3459931,0.0,MDR,RPReplay_Final1741877666.mov,250
423.8807,875.53534,843.46954,1448.8612,0.8971068,0.0,MDR,RPReplay_Final1741877666.mov,275
87.33512,1536.0084,166.87206,205.31128,0.86048776,41.0,MDR,RPReplay_Final1741877666.mov,275
424.69623,1497.6371,833.49316,282.66895,0.4583545,60.0,MDR,RPReplay_Final1741877666.mov,275
120.580185,1337.8674,232.15033,208.79529,0.25978017,0.0,MDR,RPReplay_Final1741877666.mov,275
423.29468,846.0083,845.41064,1399.7761,0.8876007,0.0,MDR,RPReplay_Final1741877666.mov,300
87.124886,1536.0664,166.93773,205.20642,0.61715835,41.0,MDR,RPReplay_Final1741877666.mov,300
87.83525,1536.6467,164.81326,204.1836,0.8694778,41.0,MDR,RPReplay_Final1741877666.mov,325
422.76544,776.981,845.5309,1239.244,0.84872,0.0,MDR,RPReplay_Final1741877666.mov,325
128.14645,1341.794,247.03235,206.49048,0.43595946,0.0,MDR,RPReplay_Final1741877666.mov,325
426.7207,1501.0131,830.6649,275.95923,0.27069214,60.0,MDR,RPReplay_Final1741877666.mov,325
422.59174,793.44354,840.40894,1289.8134,0.8991938,0.0,MDR,RPReplay_Final1741877666.mov,350
89.60243,1536.7571,166.27188,204.1222,0.8344767,41.0,MDR,RPReplay_Final1741877666.mov,350
421.6431,1501.236,843.2862,275.7422,0.49768347,60.0,MDR,RPReplay_Final1741877666.mov,350
422.59583,839.95795,845.19165,1343.7999,0.8897395,0.0,MDR,RPReplay_Final1741877666.mov,375
90.15712,1537.2632,166.82623,202.97766,0.6885176,41.0,MDR,RPReplay_Final1741877666.mov,375
426.39923,1502.0339,830.7434,274.2163,0.25278825,60.0,MDR,RPReplay_Final1741877666.mov,375
90.337746,1537.3552,166.6703,203.14893,0.89750665,41.0,MDR,RPReplay_Final1741877666.mov,400
420.52115,867.42816,841.0423,1398.4425,0.8538182,0.0,MDR,RPReplay_Final1741877666.mov,400
425.31717,1502.114,841.36566,274.13745,0.43008658,60.0,MDR,RPReplay_Final1741877666.mov,400
91.690994,1537.5979,167.03592,202.5304,0.86931795,41.0,MDR,RPReplay_Final1741877666.mov,425
421.17255,783.25574,842.3451,1191.6492,0.8542443,0.0,MDR,RPReplay_Final1741877666.mov,425
420.64337,1499.2229,841.28674,279.9237,0.55603755,60.0,MDR,RPReplay_Final1741877666.mov,425
91.63243,1537.6195,166.00714,202.78223,0.89313227,41.0,MDR,RPReplay_Final1741877666.mov,450
421.86832,825.06805,843.73663,1322.2076,0.8661274,0.0,MDR,RPReplay_Final1741877666.mov,450
433.58926,1501.741,823.7382,274.81665,0.42837444,60.0,MDR,RPReplay_Final1741877666.mov,450
421.67337,772.7351,843.34674,1214.9895,0.8530963,0.0,MDR,RPReplay_Final1741877666.mov,475
92.22597,1537.7297,166.62207,202.17761,0.8252963,41.0,MDR,RPReplay_Final1741877666.mov,475
424.38022,1501.4099,833.7912,275.4325,0.53734404,60.0,MDR,RPReplay_Final1741877666.mov,475
92.75607,1538.0972,165.82465,201.73303,0.8988284,41.0,MDR,RPReplay_Final1741877666.mov,500
422.5302,872.69165,843.2258,1399.2227,0.8598509,0.0,MDR,RPReplay_Final1741877666.mov,500
428.69122,1504.942,834.61755,268.5808,0.5250793,60.0,MDR,RPReplay_Final1741877666.mov,500
92.94414,1537.9377,165.79282,202.1554,0.89646304,41.0,MDR,RPReplay_Final1741877666.mov,525
421.26923,874.2517,842.53845,1400.7065,0.75982356,0.0,MDR,RPReplay_Final1741877666.mov,525
430.60794,1505.7754,827.858,266.7815,0.60094225,60.0,MDR,RPReplay_Final1741877666.mov,525
92.923355,1538.0366,165.72913,201.98767,0.890161,41.0,MDR,RPReplay_Final1741877666.mov,550
421.58624,887.70166,837.80164,1427.5903,0.82376254,0.0,MDR,RPReplay_Final1741877666.mov,550
430.06827,1505.6615,828.1685,267.08057,0.586624,60.0,MDR,RPReplay_Final1741877666.mov,550
421.9778,906.93,840.4379,1381.4806,0.8574687,0.0,MDR,RPReplay_Final1741877666.mov,575
93.09956,1538.0674,166.01706,201.66052,0.851699,41.0,MDR,RPReplay_Final1741877666.mov,575
421.9476,893.72253,841.956,1461.4705,0.84727013,0.0,MDR,RPReplay_Final1741877666.mov,600
95.04301,1538.5532,167.75044,201.03052,0.84099907,41.0,MDR,RPReplay_Final1741877666.mov,600
423.92435,1500.623,844.1513,277.14978,0.25133955,60.0,MDR,RPReplay_Final1741877666.mov,600
422.73038,814.7415,835.49554,1293.4479,0.8556227,0.0,MDR,RPReplay_Final1741877666.mov,625
92.24298,1538.1514,162.68451,202.32922,0.5948566,41.0,MDR,RPReplay_Final1741877666.mov,625
431.733,1500.2869,823.731,277.6316,0.32462105,60.0,MDR,RPReplay_Final1741877666.mov,625
419.08942,870.99084,838.17883,1291.3376,0.8441453,0.0,MDR,RPReplay_Final1741877666.mov,650
93.4422,1538.161,163.70193,202.22583,0.3543038,41.0,MDR,RPReplay_Final1741877666.mov,650
300.87808,1441.5627,279.97424,244.67993,0.26761246,0.0,MDR,RPReplay_Final1741877666.mov,650
422.99072,809.4976,837.2151,1263.7069,0.8594414,0.0,MDR,RPReplay_Final1741877666.mov,675
94.70827,1538.151,164.63583,202.10376,0.8119211,41.0,MDR,RPReplay_Final1741877666.mov,675
425.30792,1502.6733,830.1477,272.7987,0.36399573,60.0,MDR,RPReplay_Final1741877666.mov,675
426.6246,858.3457,831.82733,1345.2566,0.85936254,0.0,MDR,RPReplay_Final1741877666.mov,700
95.63798,1538.2561,164.05846,201.87329,0.82325834,41.0,MDR,RPReplay_Final1741877666.mov,700
427.00842,1502.648,829.6449,273.01538,0.45622107,60.0,MDR,RPReplay_Final1741877666.mov,700
95.73964,1538.5933,165.29504,201.39148,0.8840802,41.0,MDR,RPReplay_Final1741877666.mov,725
428.08997,888.9886,830.3292,1453.5619,0.8789399,0.0,MDR,RPReplay_Final1741877666.mov,725
424.41586,1503.3367,832.7254,271.32727,0.34275657,60.0,MDR,RPReplay_Final1741877666.mov,725
105.23883,1537.9968,174.26556,202.41907,0.84500855,41.0,MDR,RPReplay_Final1741877666.mov,750
429.42395,851.2773,830.97217,1447.9196,0.83876675,0.0,MDR,RPReplay_Final1741877666.mov,750
440.28986,1502.9093,803.8734,271.96875,0.45962548,60.0,MDR,RPReplay_Final1741877666.mov,750
99.47386,1539.2007,163.57846,200.74207,0.8770554,41.0,MDR,RPReplay_Final1741877666.mov,775
428.17136,840.39795,830.7133,1408.2786,0.85757375,0.0,MDR,RPReplay_Final1741877666.mov,775
439.3597,1503.1556,809.1589,271.33472,0.4257337,60.0,MDR,RPReplay_Final1741877666.mov,775
428.5532,856.23035,831.27997,1442.8921,0.87413675,0.0,MDR,RPReplay_Final1741877666.mov,800
100.47857,1539.81,164.74678,199.82751,0.8711821,41.0,MDR,RPReplay_Final1741877666.mov,800
308.38788,827.2301,317.06244,271.35724,0.2958135,27.0,MDR,RPReplay_Final1741877666.mov,800
442.32816,1498.3578,802.0158,280.7815,0.28832424,60.0,MDR,RPReplay_Final1741877666.mov,800
429.485,851.0459,830.1315,1413.3821,0.8917092,0.0,MDR,RPReplay_Final1741877666.mov,825
101.197014,1539.9915,164.98048,199.26526,0.87887573,41.0,MDR,RPReplay_Final1741877666.mov,825
442.48688,1503.8253,803.04004,270.0254,0.27177146,60.0,MDR,RPReplay_Final1741877666.mov,825
102.35453,1539.857,163.62358,198.76831,0.8839069,41.0,MDR,RPReplay_Final1741877666.mov,850
426.98557,860.63965,828.1071,1436.7781,0.854923,0.0,MDR,RPReplay_Final1741877666.mov,850
128.02852,1381.1077,214.00133,198.23035,0.2735128,0.0,MDR,RPReplay_Final1741877666.mov,850
476.8714,875.9826,738.2572,1455.3649,0.5530163,0.0,MDR,RPReplay_Final1741877666.mov,875
